beam_id,gt_bar_id,gt_description,dxf_entity_found,dxf_entity_handle,dxf_entity_type,physical_bar_detected,physical_bar_id,owned_by_correct_beam,owner_beam_id,annotation_found,annotation_id,leader_found,leader_id,leader_chain_valid,role_correct,gt_role,model_role,diameter_correct,gt_diameter,model_diameter,quantity_correct,gt_quantity,model_quantity,engineering_object_found,engineering_object_id,vb1_consumed,steel_contribution_correct,first_failure_stage,failure_reason,confidence
B136,GT::B136::0005::STIRRUP,Stirupps,True,1220641,LINE,True,BAR::SYN::B136::1220641,True,B136,True,ANN-499059d4,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,16.0,73.0,True,R13-B136-STIRRUP-b5d3ab,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B136,GT::B136::0006::STIRRUP_HOOK,C - Hook,True,1220641,LINE,True,BAR::SYN::B136::1220641,True,B136,True,ANN-499059d4,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,49.0,73.0,True,R13-B136-STIRRUP-b5d3ab,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B136,GT::B136::0007::STIRRUP_HOOK,C - Hook,True,1220641,LINE,True,BAR::SYN::B136::1220641,True,B136,True,ANN-499059d4,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,16.0,73.0,True,R13-B136-STIRRUP-b5d3ab,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B136,GT::B136::0008::SPACER_BAR,Spacer bars,True,1220641,LINE,True,BAR::SYN::B136::1220641,True,B136,True,ANN-499059d4,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B14,GT::B14::0000::TOP_MAIN,Top bars,True,1213668,LINE,True,BAR::SYN::B14::1213668,True,B14,True,ANN-81e0d3bd,True,LDR::1CF838FB,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,4.0,4.0,True,R13-B14-TOP_MAIN-7fd048,True,False,NO_FAILURE,excel_semantic_match,HIGH
B14,GT::B14::0001::TOP_EXTRA,Top bars-extra,True,1213668,LINE,True,BAR::SYN::B14::1213668,True,B14,True,ANN-5666d987,True,LDR::2186B616,True,True,TOP_EXTRA,TOP_EXTRA,True,16,16,True,2.0,2.0,True,R13-B14-TOP_EXTRA-d73e51,True,False,NO_FAILURE,excel_semantic_match,HIGH
B14,GT::B14::0002::TOP_EXTRA,Top bars-extra,True,1213668,LINE,True,BAR::SYN::B14::1213668,True,B14,True,ANN-5666d987,True,LDR::2186B616,True,True,TOP_EXTRA,TOP_EXTRA,True,16,16,True,2.0,2.0,True,R13-B14-TOP_EXTRA-d73e51,True,False,NO_FAILURE,excel_semantic_match,HIGH
B14,GT::B14::0003::BOTTOM_MAIN,Bottom bars,True,1213668,LINE,True,BAR::SYN::B14::1213668,True,B14,True,ANN-81e0d3bd,True,LDR::1CF838FB,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,20,16,True,4.0,4.0,True,R13-B14-BOTTOM_MAIN-731adb,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B14,GT::B14::0004::BOTTOM_EXTRA,Bottom bars -extra,True,1213668,LINE,True,BAR::SYN::B14::1213668,True,B14,True,ANN-20d5a28b,True,LDR::CBE9B827,True,False,BOTTOM_EXTRA,TOP_EXTRA,True,12,12,True,2.0,2.0,True,VB1::B14::TOP_EXTRA,True,False,ROLE_RESOLUTION,excel_wrong_role,HIGH
B14,GT::B14::0005::STIRRUP,Stirupps,True,1213668,LINE,True,BAR::SYN::B14::1213668,True,B14,True,ANN-0be09012,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,37.0,55.0,True,R13-B14-STIRRUP-4e4c63,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B14,GT::B14::0006::STIRRUP,Stirupps,True,1213668,LINE,True,BAR::SYN::B14::1213668,True,B14,True,ANN-0be09012,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,5.0,55.0,True,R13-B14-STIRRUP-4e4c63,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B14,GT::B14::0007::STIRRUP_HOOK,C - Hook,True,1213668,LINE,True,BAR::SYN::B14::1213668,True,B14,True,ANN-0be09012,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,37.0,55.0,True,R13-B14-STIRRUP-4e4c63,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B14,GT::B14::0008::STIRRUP_HOOK,C - Hook,True,1213668,LINE,True,BAR::SYN::B14::1213668,True,B14,True,ANN-0be09012,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,5.0,55.0,True,R13-B14-STIRRUP-4e4c63,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B14,GT::B14::0009::SPACER_BAR,Spacer bars,True,1213668,LINE,True,BAR::SYN::B14::1213668,True,B14,True,ANN-0be09012,False,UNKNOWN,False,True,SPACER_BAR,SPACER_BAR,True,25,25,False,6.0,3.0,True,R13-B14-SPACER_BAR-a50543,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B140,GT::B140::0000::TOP_MAIN,Top bars,True,11D3F24,LINE,True,BAR::SYN::B140::11D3F24,True,B140,True,ANN-8ab19145,True,LDR::9D94E0C9,True,True,TOP_MAIN,TOP_MAIN,True,25,25,True,3.0,3.0,True,R13-B140-TOP_MAIN-e97901,True,False,NO_FAILURE,excel_semantic_match,HIGH
B140,GT::B140::0001::BOTTOM_MAIN,Bottom bars,True,11D3F24,LINE,True,BAR::SYN::B140::11D3F24,True,B140,True,ANN-8ab19145,True,LDR::9D94E0C9,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,25,16,False,3.0,2.0,True,R13-B140-BOTTOM_MAIN-431cef,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B140,GT::B140::0002::STIRRUP,Stirupps,True,11D3F24,LINE,True,BAR::SYN::B140::11D3F24,True,B140,True,ANN-a14bf585,True,LDR::9D94E0C9,True,True,STIRRUP,STIRRUP,True,10,10,True,20.0,21.0,True,R13-B140-STIRRUP-b58262,True,True,NO_FAILURE,excel_semantic_match,HIGH
B140,GT::B140::0003::STIRRUP_HOOK,C - Hook,True,11D3F24,LINE,True,BAR::SYN::B140::11D3F24,True,B140,True,ANN-a14bf585,True,LDR::9D94E0C9,True,True,STIRRUP_HOOK,STIRRUP,True,10,10,True,20.0,21.0,True,R13-B140-STIRRUP-b58262,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B141,GT::B141::0000::TOP_MAIN,Top bars,True,11D4025,LINE,True,BAR::99DD5378,True,B141,True,ANN-2adb0aed,True,LDR::4CA3EC48,True,True,TOP_MAIN,TOP_MAIN,False,20,16,True,5.0,5.0,True,R13-B141-TOP_MAIN-e1d22e,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B141,GT::B141::0001::BOTTOM_MAIN,Bottom bars,True,11D4025,LINE,True,BAR::99DD5378,True,B141,True,ANN-2adb0aed,True,LDR::4CA3EC48,True,False,BOTTOM_MAIN,UNKNOWN,False,16,UNKNOWN,False,5.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B141,GT::B141::0002::STIRRUP,Stirupps,True,11D4025,LINE,True,BAR::99DD5378,True,B141,True,ANN-2f359490,True,LDR::4CA3EC48,True,False,STIRRUP,UNKNOWN,False,8,UNKNOWN,False,13.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B141,GT::B141::0003::STIRRUP_HOOK,C - Hook,True,11D4025,LINE,True,BAR::99DD5378,True,B141,True,ANN-2f359490,True,LDR::4CA3EC48,True,False,STIRRUP_HOOK,UNKNOWN,False,8,UNKNOWN,False,13.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B142,GT::B142::0000::TOP_MAIN,Top bars,True,11D4025,LINE,True,BAR::SYN::B142::11D4025,True,B142,True,ANN-9f09fbe4,True,LDR::D7F0B608,True,True,TOP_MAIN,TOP_MAIN,True,16,16,True,4.0,4.0,True,R13-B142-TOP_MAIN-d57c0f,True,False,NO_FAILURE,excel_semantic_match,HIGH
B142,GT::B142::0001::BOTTOM_MAIN,Bottom bars,True,11D4025,LINE,True,BAR::SYN::B142::11D4025,True,B142,True,ANN-9f09fbe4,True,LDR::D7F0B608,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,16,25,True,4.0,4.0,True,R13-B142-BOTTOM_MAIN-71cc48,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B142,GT::B142::0002::STIRRUP,Stirupps,True,11D4025,LINE,True,BAR::SYN::B142::11D4025,True,B142,True,ANN-d4d1251b,True,LDR::D7F0B608,True,False,STIRRUP,UNKNOWN,False,8,UNKNOWN,False,28.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B144,GT::B144::0000::TOP_MAIN,Top bars,True,11D443A,LINE,True,BAR::SYN::B144::11D443A,True,B144,True,ANN-d631ac8a,True,LDR::D3667B61,True,True,TOP_MAIN,TOP_MAIN,True,25,25,True,3.0,3.0,True,R13-B144-TOP_MAIN-290edd,True,False,NO_FAILURE,excel_semantic_match,HIGH
B144,GT::B144::0001::BOTTOM_MAIN,Bottom bars,True,11D443A,LINE,True,BAR::SYN::B144::11D443A,True,B144,True,ANN-d631ac8a,True,LDR::D3667B61,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,25,20,False,3.0,4.0,True,R13-B144-BOTTOM_MAIN-664cde,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B144,GT::B144::0002::STIRRUP,Stirupps,True,11D443A,LINE,True,BAR::SYN::B144::11D443A,True,B144,True,ANN-48d936a3,True,LDR::D3667B61,True,True,STIRRUP,STIRRUP,False,12,10,True,13.0,13.0,True,R13-B144-STIRRUP-d94ac9,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B144,GT::B144::0003::STIRRUP_HOOK,C - Hook,True,11D443A,LINE,True,BAR::SYN::B144::11D443A,True,B144,True,ANN-48d936a3,True,LDR::D3667B61,True,True,STIRRUP_HOOK,STIRRUP,False,12,10,True,13.0,13.0,True,R13-B144-STIRRUP-d94ac9,False,False,DIAMETER_RESOLUTION,diameter_wrong_diameter,HIGH
B145,GT::B145::0000::TOP_MAIN,Top bars,True,11D4C54,LINE,True,BAR::B3D5D9E1,True,B145,True,ANN-21e8dc49,True,LDR::577823CA,False,True,TOP_MAIN,TOP_MAIN,True,25,25,True,3.0,3.0,True,R13-B145-TOP_MAIN-4ed1e4,True,False,NO_FAILURE,excel_semantic_match,HIGH
B145,GT::B145::0001::BOTTOM_MAIN,Bottom bars,True,11D4C54,LINE,True,BAR::B3D5D9E1,True,B145,True,ANN-21e8dc49,True,LDR::577823CA,False,True,BOTTOM_MAIN,BOTTOM_MAIN,False,25,16,False,23.0,4.0,True,R13-B145-BOTTOM_MAIN-e48c3f,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B145,GT::B145::0002::STIRRUP,Stirupps,True,11D4C54,LINE,True,BAR::B3D5D9E1,True,B145,True,ANN-21e8dc49,True,LDR::577823CA,True,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,10.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B145,GT::B145::0003::STIRRUP_HOOK,C - Hook,True,11D4C54,LINE,True,BAR::B3D5D9E1,True,B145,True,ANN-21e8dc49,True,LDR::577823CA,True,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,10.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B147,GT::B147::0000::TOP_MAIN,Top bars,True,11D52B3,LINE,True,BAR::SYN::B147::11D52B3,True,B147,True,ANN-b03c8351,True,LDR::4A00BF59,True,True,TOP_MAIN,TOP_MAIN,True,25,25,True,4.0,4.0,True,R13-B147-TOP_MAIN-fe6256,True,False,NO_FAILURE,excel_semantic_match,HIGH
B147,GT::B147::0001::BOTTOM_MAIN,Bottom bars,True,11D52B3,LINE,True,BAR::SYN::B147::11D52B3,True,B147,True,ANN-b03c8351,True,LDR::4A00BF59,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,25,16,True,4.0,4.0,True,R13-B147-BOTTOM_MAIN-243646,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B147,GT::B147::0002::STIRRUP,Stirupps,True,11D52B3,LINE,True,BAR::SYN::B147::11D52B3,True,B147,True,ANN-b03c8351,True,LDR::4A00BF59,True,False,STIRRUP,UNKNOWN,False,12,UNKNOWN,False,14.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B147,GT::B147::0003::STIRRUP_HOOK,C - Hook,True,11D52B3,LINE,True,BAR::SYN::B147::11D52B3,True,B147,True,ANN-b03c8351,True,LDR::4A00BF59,True,False,STIRRUP_HOOK,UNKNOWN,False,12,UNKNOWN,False,14.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B148,GT::B148::0000::TOP_MAIN,Top bars,True,1221A50,LINE,True,BAR::SYN::B148::1221A50,True,B148,True,ANN-1bfae9c9,True,LDR::ECF76656,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,5.0,5.0,True,R13-B148-TOP_MAIN-fa082d,True,False,NO_FAILURE,excel_semantic_match,HIGH
B148,GT::B148::0001::BOTTOM_MAIN,Bottom bars,True,1221A50,LINE,True,BAR::SYN::B148::1221A50,True,B148,True,ANN-1bfae9c9,True,LDR::ECF76656,True,True,BOTTOM_MAIN,BOTTOM_MAIN,True,20,20,False,5.0,4.0,True,R13-B148-BOTTOM_MAIN-b1130d,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B148,GT::B148::0002::TOP_EXTRA,Top bars - extra,True,1221A50,LINE,True,BAR::SYN::B148::1221A50,True,B148,True,ANN-1bfae9c9,True,LDR::ECF76656,True,False,TOP_EXTRA,UNKNOWN,False,20,UNKNOWN,False,3.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B148,GT::B148::0003::TOP_EXTRA,Top bars - extra,True,1221A50,LINE,True,BAR::SYN::B148::1221A50,True,B148,True,ANN-1bfae9c9,True,LDR::ECF76656,True,False,TOP_EXTRA,UNKNOWN,False,20,UNKNOWN,False,3.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B148,GT::B148::0004::BOTTOM_EXTRA,Bottom bars - extra,True,1221A50,LINE,True,BAR::SYN::B148::1221A50,True,B148,True,ANN-1bfae9c9,True,LDR::ECF76656,True,False,BOTTOM_EXTRA,UNKNOWN,False,20,UNKNOWN,False,3.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B148,GT::B148::0005::STIRRUP,Stirupps,True,1221A50,LINE,True,BAR::SYN::B148::1221A50,True,B148,True,ANN-afe2e48b,True,LDR::326E5698,True,True,STIRRUP,STIRRUP,True,10,10,False,43.0,62.0,True,R13-B148-STIRRUP-a0e6b0,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B148,GT::B148::0006::STIRRUP,Stirupps,True,1221A50,LINE,True,BAR::SYN::B148::1221A50,True,B148,True,ANN-afe2e48b,True,LDR::326E5698,True,True,STIRRUP,STIRRUP,False,10,12,False,17.0,62.0,True,R13-B148-STIRRUP-a0e6b0,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B148,GT::B148::0007::STIRRUP_HOOK,C - Hook,True,1221A50,LINE,True,BAR::SYN::B148::1221A50,True,B148,True,ANN-afe2e48b,True,LDR::326E5698,True,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,43.0,62.0,True,R13-B148-STIRRUP-a0e6b0,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B148,GT::B148::0008::STIRRUP_HOOK,C - Hook,True,1221A50,LINE,True,BAR::SYN::B148::1221A50,True,B148,True,ANN-afe2e48b,True,LDR::326E5698,True,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,17.0,62.0,True,R13-B148-STIRRUP-a0e6b0,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B148,GT::B148::0009::SPACER_BAR,Spacer bars,True,1221A50,LINE,True,BAR::SYN::B148::1221A50,True,B148,True,ANN-afe2e48b,True,LDR::326E5698,True,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,9.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B149,GT::B149::0000::TOP_MAIN,Top bars,True,11D4975,LINE,True,BAR::E25B3B23,True,B149,True,ANN-798293c2,True,LDR::D591C84B,False,True,TOP_MAIN,TOP_MAIN,False,25,20,True,5.0,5.0,True,R13-B149-TOP_MAIN-7fec65,False,False,LEADER_CHAIN,leader_wrong_target,MEDIUM
B149,GT::B149::0001::BOTTOM_MAIN,Bottom bars,True,11D4975,LINE,True,BAR::E25B3B23,True,B149,True,ANN-798293c2,True,LDR::D591C84B,False,True,BOTTOM_MAIN,BOTTOM_MAIN,False,25,20,False,5.0,3.0,True,R13-B149-BOTTOM_MAIN-145f3c,False,False,LEADER_CHAIN,leader_wrong_target,MEDIUM
B149,GT::B149::0002::STIRRUP,Stirupps,True,11D4975,LINE,True,BAR::E25B3B23,True,B149,True,ANN-1018b70d,True,LDR::7A422ADC,True,True,STIRRUP,STIRRUP,True,8,8,True,18.0,18.0,True,R13-B149-STIRRUP-4d804f,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B149,GT::B149::0000::TOP_MAIN,Top bars,True,11D4975,LINE,True,BAR::E25B3B23,True,B149,True,ANN-1018b70d,True,LDR::7A422ADC,False,True,TOP_MAIN,TOP_MAIN,False,16,20,False,3.0,5.0,True,R13-B149-TOP_MAIN-7fec65,False,False,LEADER_CHAIN,leader_wrong_target,MEDIUM
B149,GT::B149::0001::BOTTOM_MAIN,Bottom bars,True,11D4975,LINE,True,BAR::E25B3B23,True,B149,True,ANN-1018b70d,True,LDR::7A422ADC,False,True,BOTTOM_MAIN,BOTTOM_MAIN,False,16,20,True,3.0,3.0,True,R13-B149-BOTTOM_MAIN-145f3c,False,False,LEADER_CHAIN,leader_wrong_target,MEDIUM
B149,GT::B149::0002::STIRRUP,Stirupps,True,11D4975,LINE,True,BAR::E25B3B23,True,B149,True,ANN-1018b70d,True,LDR::7A422ADC,True,True,STIRRUP,STIRRUP,True,8,8,False,17.0,18.0,True,R13-B149-STIRRUP-4d804f,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B149,GT::B149::0003::STIRRUP,Stirupps,True,11D4975,LINE,True,BAR::E25B3B23,True,B149,True,ANN-1018b70d,True,LDR::7A422ADC,True,True,STIRRUP,STIRRUP,True,8,8,False,5.0,18.0,True,R13-B149-STIRRUP-4d804f,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B149,GT::B149::0004::STIRRUP_HOOK,C - Hook,True,11D4975,LINE,True,BAR::E25B3B23,True,B149,True,ANN-1018b70d,True,LDR::7A422ADC,True,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,17.0,18.0,True,R13-B149-STIRRUP-4d804f,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B149,GT::B149::0005::STIRRUP_HOOK,C - Hook,True,11D4975,LINE,True,BAR::E25B3B23,True,B149,True,ANN-1018b70d,True,LDR::7A422ADC,True,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,5.0,18.0,True,R13-B149-STIRRUP-4d804f,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B15,GT::B15::0000::TOP_MAIN,Top bars,True,11C88FB,LINE,True,BAR::SYN::B15::11C88FB,True,B15,True,ANN-4e752e62,True,LDR::4A5B63BC,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,4.0,4.0,True,R13-B15-TOP_MAIN-e06a21,True,True,NO_FAILURE,excel_semantic_match,HIGH
B15,GT::B15::0001::TOP_EXTRA,Top bars-extra,True,11C88FB,LINE,True,BAR::SYN::B15::11C88FB,True,B15,True,ANN-73b173f0,True,LDR::90E69991,True,True,TOP_EXTRA,TOP_EXTRA,True,16,16,True,2.0,2.0,True,R13-B15-TOP_EXTRA-9d8151,True,False,NO_FAILURE,excel_semantic_match,HIGH
B15,GT::B15::0002::BOTTOM_MAIN,Bottom bars,True,11C88FB,LINE,True,BAR::SYN::B15::11C88FB,True,B15,True,ANN-4e752e62,True,LDR::4A5B63BC,True,True,BOTTOM_MAIN,BOTTOM_MAIN,True,20,20,False,4.0,7.0,True,R13-B15-BOTTOM_MAIN-5de83d,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B15,GT::B15::0003::BOTTOM_EXTRA,Bottom bars -extra,True,11C88FB,LINE,True,BAR::SYN::B15::11C88FB,True,B15,True,ANN-73b173f0,True,LDR::90E69991,True,True,BOTTOM_EXTRA,BOTTOM_EXTRA,False,12,25,False,2.0,4.0,True,R13-B15-BOTTOM_EXTRA-11e92e,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B15,GT::B15::0004::STIRRUP,Stirupps,True,11C88FB,LINE,True,BAR::SYN::B15::11C88FB,True,B15,True,ANN-901151f3,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,8,8,False,41.0,61.0,True,R13-B15-STIRRUP-d94827,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B15,GT::B15::0005::STIRRUP,Stirupps,True,11C88FB,LINE,True,BAR::SYN::B15::11C88FB,True,B15,True,ANN-901151f3,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,8,8,False,16.0,61.0,True,R13-B15-STIRRUP-d94827,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B15,GT::B15::0006::STIRRUP_HOOK,C - Hook,True,11C88FB,LINE,True,BAR::SYN::B15::11C88FB,True,B15,True,ANN-901151f3,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,41.0,61.0,True,R13-B15-STIRRUP-d94827,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B15,GT::B15::0007::STIRRUP_HOOK,C - Hook,True,11C88FB,LINE,True,BAR::SYN::B15::11C88FB,True,B15,True,ANN-901151f3,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,16.0,61.0,True,R13-B15-STIRRUP-d94827,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B15,GT::B15::0008::SPACER_BAR,Spacer bars,True,11C88FB,LINE,True,BAR::SYN::B15::11C88FB,True,B15,True,ANN-901151f3,False,UNKNOWN,False,True,SPACER_BAR,SPACER_BAR,True,25,25,False,12.0,3.0,True,R13-B15-SPACER_BAR-a82dd5,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B150,GT::B150::0000::TOP_MAIN,Top bars,True,11D4C56,LINE,True,BAR::SYN::B150::11D4C56,True,B150,True,ANN-392c487c,True,LDR::654B20EF,True,True,TOP_MAIN,TOP_MAIN,True,16,16,True,4.0,4.0,True,R13-B150-TOP_MAIN-98eff5,True,False,NO_FAILURE,excel_semantic_match,HIGH
B150,GT::B150::0001::BOTTOM_MAIN,Bottom bars,True,11D4C56,LINE,True,BAR::SYN::B150::11D4C56,True,B150,True,ANN-392c487c,True,LDR::654B20EF,True,True,BOTTOM_MAIN,BOTTOM_MAIN,True,16,16,False,4.0,3.0,True,R13-B150-BOTTOM_MAIN-3bb4cf,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B150,GT::B150::0002::STIRRUP,Stirupps,True,11D4C56,LINE,True,BAR::SYN::B150::11D4C56,True,B150,True,ANN-1357090a,True,LDR::654B20EF,True,True,STIRRUP,STIRRUP,True,8,8,False,24.0,38.0,True,R13-B150-STIRRUP-602942,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B152,GT::B152::0000::TOP_MAIN,Top bars,True,124756F,LINE,True,BAR::SYN::B152::124756F,True,B152,True,ANN-5c37a9e9,False,UNKNOWN,False,True,TOP_MAIN,TOP_MAIN,True,20,20,True,4.0,4.0,True,R13-B152-TOP_MAIN-a26377,True,False,NO_FAILURE,excel_semantic_match,HIGH
B152,GT::B152::0001::BOTTOM_MAIN,Bottom bars,True,124756F,LINE,True,BAR::SYN::B152::124756F,True,B152,True,ANN-5c37a9e9,False,UNKNOWN,False,True,BOTTOM_MAIN,BOTTOM_MAIN,True,20,20,False,4.0,5.0,True,R13-B152-BOTTOM_MAIN-ceac94,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B152,GT::B152::0002::BOTTOM_EXTRA,Bottom bars - extra,True,124756F,LINE,True,BAR::SYN::B152::124756F,True,B152,True,ANN-5c37a9e9,False,UNKNOWN,False,False,BOTTOM_EXTRA,UNKNOWN,False,16,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B152,GT::B152::0003::STIRRUP,Stirupps,True,124756F,LINE,True,BAR::SYN::B152::124756F,True,B152,True,ANN-5c37a9e9,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,8,8,False,41.0,60.0,True,R13-B152-STIRRUP-5a506d,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B152,GT::B152::0004::STIRRUP,Stirupps,True,124756F,LINE,True,BAR::SYN::B152::124756F,True,B152,True,ANN-5c37a9e9,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,8,8,False,16.0,60.0,True,R13-B152-STIRRUP-5a506d,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B152,GT::B152::0005::STIRRUP_HOOK,C - Hook,True,124756F,LINE,True,BAR::SYN::B152::124756F,True,B152,True,ANN-5c37a9e9,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,41.0,60.0,True,R13-B152-STIRRUP-5a506d,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B152,GT::B152::0006::STIRRUP_HOOK,C - Hook,True,124756F,LINE,True,BAR::SYN::B152::124756F,True,B152,True,ANN-5c37a9e9,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,16.0,60.0,True,R13-B152-STIRRUP-5a506d,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B152,GT::B152::0007::SPACER_BAR,Spacer bars,True,124756F,LINE,True,BAR::SYN::B152::124756F,True,B152,True,ANN-5c37a9e9,False,UNKNOWN,False,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,5.0,0.0,False,UNKNOWN,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B154,GT::B154::0000::TOP_MAIN,Top bars,True,11D5045,LINE,True,BAR::SYN::B154::11D5045,True,B154,True,ANN-3f5261e9,True,LDR::247393B2,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,3.0,3.0,True,R13-B154-TOP_MAIN-93012f,True,False,NO_FAILURE,excel_semantic_match,HIGH
B154,GT::B154::0001::BOTTOM_MAIN,Bottom bars,True,11D5045,LINE,True,BAR::SYN::B154::11D5045,True,B154,True,ANN-3f5261e9,True,LDR::247393B2,True,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,3.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
